id,guid,coords,link,medialink,pubdate,author,title,description,like_count,filter, , , , , , , , , , , , ,
135,"1834901575450816251_1642504622","43,-75","https://www.instagram.com/p/Bl24ULajO77/","https://scontent.cdninstagram.com/vp/70295d4c814a0905c48eccd6b9d9ae7e/5C0BA3F6/t51.2885-15/sh0.08/e35/s640x640/37941618_259664294831482_8488444385946501120_n.jpg","2018-07-30 09:28:54","artmarig","⚪ПРО ОЦЕНИВАНИЕ СВОИХ РАБОТ⚪Когда заканчиваю свою работу, я всегда (!) ее анализирую. Как? Сначала смотрю на то, что у меня не получилось, на ошибки , чтобы в следующих работах их не делать. А потом анализирую то, что вышло более удачным. По моему мнению, надо делать и то, и другое, т.к. только хвалить свою работу неправильно, в любом рисунке есть свои минусы, но и видеть только одни минусы тоже нельзя. Всегда надо помнить, что везде есть как плюсы, так и минусы и ни на то, ни на другое не надо закрывать глаза!🌼Законченный портрет прекрасной  @jesssiecaa ❤________________________________When I finish drawing a portrait, I always analyze it.First I look at my mistakes in the drawings.This is important, because there are no drawings in which there would be no cons.And then I look at the advantages in my painting.And this is also important!Since in any drawing there are also advantages💎Portrait of amazing @jesssiecaa ☀️☄enjoy the moments☄","⚪ПРО ОЦЕНИВАНИЕ СВОИХ РАБОТ⚪Когда заканчиваю свою работу, я всегда (!) ее анализирую. Как? Сначала смотрю на то, что у меня не получилось, на ошибки , чтобы в следующих работах их не делать. А потом анализирую то, что вышло более удачным. По моему мнению, надо делать и то, и другое, т.к. только хвалить свою работу неправильно, в любом рисунке есть свои минусы, но и видеть только одни минусы тоже нельзя. Всегда надо помнить, что везде есть как плюсы, так и минусы и ни на то, ни на другое не надо закрывать глаза!🌼Законченный портрет прекрасной  @jesssiecaa ❤________________________________When I finish drawing a portrait, I always analyze it.First I look at my mistakes in the drawings.This is important, because there are no drawings in which there would be no cons.And then I look at the advantages in my painting.And this is also important!Since in any drawing there are also advantages💎Portrait of amazing @jesssiecaa ☀️☄enjoy the moments☄",0,"Ludwig","","","","","","","","","","","","",
136,"1821881133102991226_7825867018","","https://www.instagram.com/p/BlInzzhlwd6/","https://scontent.cdninstagram.com/vp/143342cff15a43ae2eea38b7c0cafb1c/5C10F5A7/t51.2885-15/sh0.08/e35/p640x640/36160243_420276195133900_610709500126560256_n.jpg","2018-07-12 10:19:37","sabineharmand","#peinture #peinturealhuile #marine #peinture #painting #art #mer #landscape #abstractpainting #paint #sea #huile #toile","#peinture #peinturealhuile #marine #peinture #painting #art #mer #landscape #abstractpainting #paint #sea #huile #toile",1,"Normal","","","","","","","","","","","","",
137,"1834900978199777924_8077158784","","https://www.instagram.com/p/Bl24LfLnVKE/","https://scontent.cdninstagram.com/vp/148cbf65fbeaaed42a3ae861da3275c0/5B6136B0/t51.2885-15/e35/37327382_2199943520293828_4767674218391273472_n.jpg","2018-07-30 09:29:02","___darshan_love","Follow me @__darshan_love@__darshan_love 👈..👉Turn on post notification🔔.....#darshanraval #darshanravalfc #picoftheday #family #love #photooftheday #summer #likesforlike #like4like #instadaily #happy #repost #art #igers #followme #tagforlikes #selfie #cute #instagood #fun #fashion #instalove #prilaga #tbt #smile #follow #beautiful #nature #friends #food","Follow me @__darshan_love@__darshan_love 👈..👉Turn on post notification🔔.....#darshanraval #darshanravalfc #picoftheday #family #love #photooftheday #summer #likesforlike #like4like #instadaily #happy #repost #art #igers #followme #tagforlikes #selfie #cute #instagood #fun #fashion #instalove #prilaga #tbt #smile #follow #beautiful #nature #friends #food",0,"Normal","","","","","","","","","","","","",
138,"1834901416863745891_4347697900","","https://www.instagram.com/p/Bl24R3uBkdj/","https://scontent.cdninstagram.com/vp/e6d4c21aa7039d8961f8b6f35493d26b/5BF7CFDB/t51.2885-15/sh0.08/e35/p640x640/37302270_866437760193150_2904342127771123712_n.jpg","2018-07-30 09:28:36","shoutout_mumbai_143","Follow most beautiful girl 😍👉 @maahi_23singh . ..#insta #selfie #love #goodmorning #instamood #like #follow #perfect #girl #amazing #world #pics #art #india #Canada #usa #punjabi #jattjattian #singer #actor #model #sunday #happy #lover #dubai #gym #instagood #picoftheday #shoutout #mumbai","Follow most beautiful girl 😍👉 @maahi_23singh . ..#insta #selfie #love #goodmorning #instamood #like #follow #perfect #girl #amazing #world #pics #art #india #Canada #usa #punjabi #jattjattian #singer #actor #model #sunday #happy #lover #dubai #gym #instagood #picoftheday #shoutout #mumbai",101,"Normal","","","","","","","","","","","","",
139,"1834901641654201872_211066970","39.835833333333,-105.64694444444","https://www.instagram.com/p/Bl24VJElG4Q/","https://scontent.cdninstagram.com/vp/72b3aba9edad6522c94d74865e143f57/5C0EB047/t51.2885-15/sh0.08/e35/s640x640/37398501_207375166604841_6520630803464978432_n.jpg","2018-07-30 09:29:02","cheriesmittleart","Here is another idea I am working on.  This one I think would make a good sticker. #coloradoflag #wolf #fullmoon #mountainart #art","Here is another idea I am working on.  This one I think would make a good sticker. #coloradoflag #wolf #fullmoon #mountainart #art",0,"Normal","","","","","","","","","","","","",
140,"1834901635304145174_510877937","","https://www.instagram.com/p/Bl24VDKFkEW/","https://scontent.cdninstagram.com/vp/83319bbe83142f9565016befdd0d31ff/5C08D3CE/t51.2885-15/sh0.08/e35/s640x640/37718770_1836282229822789_4251060064376324096_n.jpg","2018-07-30 09:29:02","floristik_official","#instagood#instamood#instadaily#instaart#flower#like4like#love#life#bio#Kaliningrad#yummy#art#fan","#instagood#instamood#instadaily#instaart#flower#like4like#love#life#bio#Kaliningrad#yummy#art#fan",0,"Normal","","","","","","","","","","","","",
141,"1834867270245971135_7154029600","","https://www.instagram.com/p/Bl2wg-NAHS_/","https://scontent.cdninstagram.com/vp/dd1082a41937da44568f703ab3dc4a58/5BD8F90A/t51.2885-15/sh0.08/e35/s640x640/37424165_1796334127123295_3823636163302785024_n.jpg","2018-07-30 08:20:45","wyattxcx","Hand by hand._#арт#sketching#art#рисование#drawing#lineart#лайнарт#художник#скетчер#photography#рисунок#искусство#design#графика#творчество","Hand by hand._#арт#sketching#art#рисование#drawing#lineart#лайнарт#художник#скетчер#photography#рисунок#искусство#design#графика#творчество",9,"Clarendon","","","","","","","","","","","","",
142,"1834901260820355737_268960586","","https://www.instagram.com/p/Bl24PmZHRqZ/","https://scontent.cdninstagram.com/vp/959f393a08f6f7d459aadbb57bad93a5/5B612319/t51.2885-15/e15/s640x640/37228472_629926117363462_7822306889756049408_n.jpg","2018-07-30 09:29:03","the_smut_peddler","Been colouring this drawing of @6aliens today 🖤🐰🖤 #art #illustration #drawing #fetishart #fetishartist #leather","Been colouring this drawing of @6aliens today 🖤🐰🖤 #art #illustration #drawing #fetishart #fetishartist #leather",0,"Normal","","","","","","","","","","","","",
143,"1834885964369927092_1628361792","","https://www.instagram.com/p/Bl20xAdnpu0/","https://scontent.cdninstagram.com/vp/b1efe7973e641ea38bf0942108805379/5BD8C64B/t51.2885-15/sh0.08/e35/p640x640/37235473_514246462366406_8289680403363528704_n.jpg","2018-07-30 08:57:53","friezasspaceship","Check out this dope artwork by @mika_san_art 😨🔥🔥🔥Dude is mad talented 🎨------------#art #illustration #drawing #draw #envywear #picture #artist #sketch #sketchbook #paper #pen #pencil #artsy #instaart #beautiful #instagood #gallery #masterpiece #creative #photooftheday #instaartist #graphic #graphics #artoftheday #beautiful #abstracto #stayabstract #instaabstract","Check out this dope artwork by @mika_san_art 😨🔥🔥🔥Dude is mad talented 🎨------------#art #illustration #drawing #draw #envywear #picture #artist #sketch #sketchbook #paper #pen #pencil #artsy #instaart #beautiful #instagood #gallery #masterpiece #creative #photooftheday #instaartist #graphic #graphics #artoftheday #beautiful #abstracto #stayabstract #instaabstract",3,"Normal","","","","","","","","","","","","",
144,"1834901646065299617_3605600760","-37.8156,144.9661","https://www.instagram.com/p/Bl24VNLgHCh/","https://scontent.cdninstagram.com/vp/95fba0d731f5bee91b8cc55da792be1b/5BF3E29E/t51.2885-15/sh0.08/e35/s640x640/37899443_2270819213146207_6540751703044521984_n.jpg","2018-07-30 09:29:03","fumika_world","Melbourne 的アート ① 🇦🇺有名なHosier Lane (6/19のpost) 以外にも、メルボルンの街にはアートが溢れてる。。p4 の左から2個目のブロックは、ニット着せられてる。。😮😧＊＊＊＊＊＊#travel #trip #travelgram #travelling #traveler #traveladdict #travelphotography #travelblogger #travelphoto #world #traveltheworld #旅行 #旅行好き #旅好きな人と繋がりたい #写真好きな人と繋がりたい  #女子旅 #海外旅行 #一人旅  #バックパッカー#australia #🇦🇺 #オーストラリア #メルボルン #melbourne #art #落書きアート","Melbourne 的アート ① 🇦🇺有名なHosier Lane (6/19のpost) 以外にも、メルボルンの街にはアートが溢れてる。。p4 の左から2個目のブロックは、ニット着せられてる。。😮😧＊＊＊＊＊＊#travel #trip #travelgram #travelling #traveler #traveladdict #travelphotography #travelblogger #travelphoto #world #traveltheworld #旅行 #旅行好き #旅好きな人と繋がりたい #写真好きな人と繋がりたい  #女子旅 #海外旅行 #一人旅  #バックパッカー#australia #🇦🇺 #オーストラリア #メルボルン #melbourne #art #落書きアート",0,"Normal","","","","","","","","","","","","",
145,"1834895845805703487_7055793194","","https://www.instagram.com/p/Bl23AzRFsE_/","https://scontent.cdninstagram.com/vp/7433e02c7ba1336f79f74483c5839e14/5C1150CB/t51.2885-15/sh0.08/e35/s640x640/37670965_309134253157944_7859146284542722048_n.jpg","2018-07-30 09:17:31","snapography_amithsidharth","Moonlit Beauty......#mermaid #landmark #moon #implied #moonlit #nakedwoman #nude #kerala #sculpture #beauty #trivandrum #dark #nightshot #näked #naked #nightphotography  #godsowncountry #keralavibes #art #moonlightbae #moonlight #travel #travelphotography #travelblogger #explorer #artistsoninstagram #artist #artistic @travelers.of.india @india.clicks @natgeoyourshot @yoursclicks_india @indiacaptures @ente_trivandrum_ @pictures.of.india @indian.photography @indian.diaries @india.clicks @indiaphotostory @explorers_of_india @move2trivandrum @whatsaroundthiruvananthapuram @trivandrumentecity @natgeo @ethiruvananthapuram @kerala.tourism @keralatourism @keralaphotogallery @kerala_godsowncountry @vsco.trivandrum @trivandrumentecity @trivandrumdays @trivandrum.indian","Moonlit Beauty......#mermaid #landmark #moon #implied #moonlit #nakedwoman #nude #kerala #sculpture #beauty #trivandrum #dark #nightshot #näked #naked #nightphotography  #godsowncountry #keralavibes #art #moonlightbae #moonlight #travel #travelphotography #travelblogger #explorer #artistsoninstagram #artist #artistic @travelers.of.india @india.clicks @natgeoyourshot @yoursclicks_india @indiacaptures @ente_trivandrum_ @pictures.of.india @indian.photography @indian.diaries @india.clicks @indiaphotostory @explorers_of_india @move2trivandrum @whatsaroundthiruvananthapuram @trivandrumentecity @natgeo @ethiruvananthapuram @kerala.tourism @keralatourism @keralaphotogallery @kerala_godsowncountry @vsco.trivandrum @trivandrumentecity @trivandrumdays @trivandrum.indian",6,"Normal","","","","","","","","","","","","",
146,"1732844653025405238_32351760","","https://www.instagram.com/p/BgMTQfqg6k2/","https://scontent.cdninstagram.com/vp/bc99660b8c0e5a10648577553b1b1ef8/5C0DF6ED/t51.2885-15/sh0.08/e35/p640x640/28430199_2019425541611171_3373509687872847872_n.jpg","2018-03-11 14:00:01","dtdcr","Last of a dying Breed 🌹","Last of a dying Breed 🌹",300,"Lo-fi","","","","","","","","","","","","",
147,"1831604061678471378_5676738374","-33.86751,151.20797","https://www.instagram.com/p/BlrKjCZggjS/","https://scontent.cdninstagram.com/vp/cadd64ff119321ee08b61c3f24f0f518/5C1399EB/t51.2885-15/sh0.08/e35/s640x640/37084220_275052276410562_7826614424126357504_n.jpg","2018-07-25 20:17:20","eshopfairy","“ADIRA” Guardian angel necklace 👼🏻✨ #shopfairyland","“ADIRA” Guardian angel necklace 👼🏻✨ #shopfairyland",356,"Normal","","","","","","","","","","","","",
148,"1834901640983799014_2194975036","-34.8833,-56.1667","https://www.instagram.com/p/Bl24VIcnuTm/","https://scontent.cdninstagram.com/vp/c97a778a49dd040c65c8d221771240cc/5C0CB34B/t51.2885-15/sh0.08/e35/s640x640/37414388_2600379963321389_1661061928664956928_n.jpg","2018-07-30 09:29:02","diegomundarain","Epa #lunes, rescata ahí! Aunque no tenga taller sigo desde el cuaderno 😎Vamo\' arriba!...#sketchbooks #sketch #art #cuadernos #paint #pintura #arte #diegomundarain #mundarainart","Epa #lunes, rescata ahí! Aunque no tenga taller sigo desde el cuaderno 😎Vamo\' arriba!...#sketchbooks #sketch #art #cuadernos #paint #pintura #arte #diegomundarain #mundarainart",0,"Normal","","","","","","","","","","","","",
149,"1834901634279648598_7363091525","","https://www.instagram.com/p/Bl24VCNBa1W/","https://scontent.cdninstagram.com/vp/991280955c7e421b7ed9868daa083956/5BD5CB71/t51.2885-15/sh0.08/e35/s640x640/37271684_265597450909601_5297417477544738816_n.jpg","2018-07-30 09:29:01","art_boi_shadoxik","#cute #oc #originalcharacter #draw #art #paper #daniel #lee","#cute #oc #originalcharacter #draw #art #paper #daniel #lee",0,"Normal","","","","","","","","","","","","",
150,"1831346527789055715_4504622599","","https://www.instagram.com/p/BlqP_bRgv7j/","https://scontent.cdninstagram.com/vp/46b174e1794cfa1598c150d2e254e8ae/5C04C0C7/t51.2885-15/e35/37752847_259477821509464_4527204192103694336_n.jpg","2018-07-25 11:45:40","technovintage","Instead Spirit // Bevinget EP - @technovintage - bit.ly/BevingetEP || VISUAL & SENSE ||//Instead Spirit// Peace and love for all with a good head, that day I was exactly on top of the mountain, on the higher side, I really feel a trip of @florence \'Queen of Peace\' even when I remember this place and the meaning it has this sound...It\'s about having a good spirit, instead of bad things you choose, choose what your spirit will be really happy, momentary impulses, moments of apprehension with ourselves always cause more pain, think more, everything can be very cohesive and difficult at the same time, but everything has several sides and several reasons, the world of so many laps ... we breathe so many times ... we blinked several times ... we do many things ... and everything has a motif up there, the only certainty we have nowadays is that everyone will become cosmic dust in the end, so why mistreat both yourself with bad things? No bodies down badly, Instead Spirit!//#YouTube #YoutubeMusic #Technovintage #BevingetEP #Bevinget #EastWinds #BirdsVSWorms #InsteadSpirit #HarshGrimBody #GuessyBuse #Gemini #UpinVanity #Nurture #ClaimSeem #Chiliad #Track #Music #Video #Audio #Visual #Sense #Asmr #TrackList #1999 #PcMusic #Art #Vibes #Chill #Alternative #Indie","Instead Spirit // Bevinget EP - @technovintage - bit.ly/BevingetEP || VISUAL & SENSE ||//Instead Spirit// Peace and love for all with a good head, that day I was exactly on top of the mountain, on the higher side, I really feel a trip of @florence \'Queen of Peace\' even when I remember this place and the meaning it has this sound...It\'s about having a good spirit, instead of bad things you choose, choose what your spirit will be really happy, momentary impulses, moments of apprehension with ourselves always cause more pain, think more, everything can be very cohesive and difficult at the same time, but everything has several sides and several reasons, the world of so many laps ... we breathe so many times ... we blinked several times ... we do many things ... and everything has a motif up there, the only certainty we have nowadays is that everyone will become cosmic dust in the end, so why mistreat both yourself with bad things? No bodies down badly, Instead Spirit!//#YouTube #YoutubeMusic #Technovintage #BevingetEP #Bevinget #EastWinds #BirdsVSWorms #InsteadSpirit #HarshGrimBody #GuessyBuse #Gemini #UpinVanity #Nurture #ClaimSeem #Chiliad #Track #Music #Video #Audio #Visual #Sense #Asmr #TrackList #1999 #PcMusic #Art #Vibes #Chill #Alternative #Indie",114,"Normal","","","","","","","","","","","","",
